ITEM,Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Anio,Mes,Contrato,Campo,TipoProd,TipoHidrocarburo,PrecioHidrocarburoUSD,PorcRegalia,ProdGravableBlsKpc,VolumenRegaliaBlsKpc,RegaliasCOP,TrmPromedio,RegimenReg
12666,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,11,ORITO,CARIBE,B,O,46.5565,0.2,3570,714,113069424.17,3401.47,Ley 141 20%
12667,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,11,ORITO,CARIBE,I,O,46.5565,0.08,31161.03,2492.8824,394774198.17,3401.47,Ley 756 8% variable
12668,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,11,ORITO,CHURUYACO,QB,G,4.702,0.2,2542.5,508.5,8132802.49,3401.47,Ley 141 20%
12669,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,11,ORITO,CHURUYACO,B,O,46.5631,0.2,1712.52,342.504,54246806.84,3401.47,Ley 141 20%
12670,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,11,ORITO,ORITO,QB,G,1.9629,0.2,80262,16052.4,107177788.85,3401.47,Ley 141 20%
12671,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,11,ORITO,ORITO,B,O,50.1417,0.2,45480,9096,1551372721.57,3401.47,Ley 141 20%
12672,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,11,ORITO,ORITO,I,O,50.1417,0.08,14263.19,1141.0552,194613226.53,3401.47,Ley 756 8% variable
12673,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,11,ORITO,SAN ANTONIO,QB,G,1.9667,0.2,4953.81,990.762,6627871.84,3401.47,Ley 141 20%
12674,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,11,ORITO,SAN ANTONIO,B,O,47.7765,0.2,4926.07,985.214,160107453.37,3401.47,Ley 141 20%
12675,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,11,ORITO,SUCIO,QB,G,2.1136,0.2,2046.63,409.326,2942786.53,3401.47,Ley 141 20%
12676,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,11,ORITO,SUCIO,B,O,47.2475,0.2,1950.91,390.182,62706521.07,3401.47,Ley 141 20%
12677,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,AREA OCCIDENTAL,QURIYANA,QB,G,0.2929,0.064,57.16,3.65824,3619.58,3378.05,Ley 756 8% variable
12678,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,AREA OCCIDENTAL,QURIYANA,B,O,50.8855,0.08,11.78,0.9424,161992.68,3378.05,Ley 756 8% variable
12679,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,NANCY-BURDINE-MAXINE,NANCY,QB,G,4.5762,0.2,564.99,112.998,1746794.38,3378.05,Ley 141 20%
12680,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,NANCY-BURDINE-MAXINE,NANCY,B,O,55.036,0.2,4787.9,957.58,178027872.54,3378.05,Ley 141 20%
12681,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,ORITO,CARIBE,QB,G,2.3925,0.2,6011.35,1202.27,9716727.5,3378.05,Ley 141 20%
12682,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,ORITO,CARIBE,B,O,51.3313,0.2,3689,737.8,127934297.15,3378.05,Ley 141 20%
12683,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,ORITO,CARIBE,I,O,51.3313,0.08,32174.49,2573.9592,446323747.77,3378.05,Ley 756 8% variable
12684,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,ORITO,CHURUYACO,QB,G,4.747,0.2,1278.56,255.712,4100495.73,3378.05,Ley 141 20%
12685,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,ORITO,CHURUYACO,B,O,51.2755,0.2,1225.62,245.124,42458222.83,3378.05,Ley 141 20%
12686,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,ORITO,ORITO,QB,G,1.9817,0.2,52101.98,10420.396,69757065.92,3378.05,Ley 141 20%
12687,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,ORITO,ORITO,B,O,54.7265,0.2,46810,9362,1730742204.83,3378.05,Ley 141 20%
12688,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,ORITO,ORITO,I,O,54.7265,0.08,11699.21,935.9368,173025562.56,3378.05,Ley 756 8% variable
12689,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,ORITO,SAN ANTONIO,QB,G,1.9855,0.2,1027.46,205.492,1378259.1,3378.05,Ley 141 20%
12690,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,ORITO,SAN ANTONIO,B,O,52.4813,0.2,5288.58,1057.716,187516604.17,3378.05,Ley 141 20%
12691,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,ORITO,SUCIO,QB,G,2.1339,0.2,214.68,42.936,309500.61,3378.05,Ley 141 20%
12692,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2019,12,ORITO,SUCIO,B,O,51.8263,0.2,1093.15,218.63,38275954.54,3378.05,Ley 141 20%
12693,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,1,PLATANILLO,PLATANILLO,QB,G,4.1417,0.064,1859.61,119.01504,1560199.88,3165.19,Ley 756 8% variable
12694,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,1,PLATANILLO,PLATANILLO,B,O,44.3982,0.08,92066.65,7365.332,1035040815.59,3165.19,Ley 756 8% variable
12695,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,1,PLATANILLO,PLATANILLO,B,O,44.3982,0.08,543.78,43.5024,6113337.28,3165.19,Ley 756 8% variable
12696,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,1,PUT-7,CUMPLIDOR,QB,G,5.2783,0.064,96.93,6.20352,103640.95,3165.19,Ley 756 8% variable
12697,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,1,PUT-7,CUMPLIDOR,B,O,43.774,0.08,22591.81,1807.3448,250413092.8,3165.19,Ley 756 8% variable
12698,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,1,SURORIENTE,COHEMBI,QB,G,8.4629,0.064,12768,817.152,21888794.25,3165.19,Ley 756 8% variable
12699,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,1,SURORIENTE,COHEMBI,B,O,28.5189,0.08047682,169781.29,13663.4583146978,1233369462.8,3165.19,Ley 756 8% variable
12700,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,1,SURORIENTE,QUILLACINGA,QB,G,5.2231,0.064,3965.98,253.82272,4196223.47,3165.19,Ley 756 8% variable
12701,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,1,SURORIENTE,QUILLACINGA,B,O,43.3565,0.08,10911.22,872.8976,119789099.34,3165.19,Ley 756 8% variable
12702,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,1,SURORIENTE,QUINDE,QB,G,8.0782,0.064,1412.71,90.41344,2311784.61,3165.19,Ley 756 8% variable
12703,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,1,SURORIENTE,QUINDE,B,O,40.551,0.08,14759.95,1180.796,151557079.01,3165.19,Ley 756 8% variable
12704,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,2,PLATANILLO,PLATANILLO,QB,G,3.7424,0.064,1410.9,90.2976,1052934.92,3115.84,Ley 756 8% variable
12705,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,2,PLATANILLO,PLATANILLO,B,O,48.3546,0.08,80477.3,6438.184,970010259.57,3115.84,Ley 756 8% variable
12706,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,2,PLATANILLO,PLATANILLO,B,O,48.3546,0.08,2027.42,162.1936,24436930.62,3115.84,Ley 756 8% variable
12707,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,2,PUT-7,CUMPLIDOR,QB,G,4.7262,0.064,79.72,5.10208,75133.54,3115.84,Ley 756 8% variable
12708,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,2,PUT-7,CUMPLIDOR,B,O,50.379,0.08,19629.16,1570.3328,246499698.65,3115.84,Ley 756 8% variable
12709,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,2,SURORIENTE,COHEMBI,QB,G,4.7999,0.064,10765.57,688.99648,10304438.71,3115.84,Ley 756 8% variable
12710,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,2,SURORIENTE,COHEMBI,B,O,42.4937,0.08015441,144323.5,11568.164991635,1531666345.57,3115.84,Ley 756 8% variable
12711,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,2,SURORIENTE,QUILLACINGA,QB,G,4.7999,0.064,5229.17,334.66688,5005184.28,3115.84,Ley 756 8% variable
12712,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,2,SURORIENTE,QUILLACINGA,B,O,47.2474,0.08,14743.98,1179.5184,173643200.8,3115.84,Ley 756 8% variable
12713,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,2,SURORIENTE,QUINDE,QB,G,4.7999,0.064,1425.8,91.2512,1364727.28,3115.84,Ley 756 8% variable
12714,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,2,SURORIENTE,QUINDE,B,O,45.1415,0.08,14606.55,1168.524,164357214.04,3115.84,Ley 756 8% variable
12715,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,3,PLATANILLO,PLATANILLO,QB,G,3.5305,0.064,2547.5,163.04,1800907.99,3128.68,Ley 756 8% variable
12716,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,3,PLATANILLO,PLATANILLO,B,O,51.292,0.08,96819.01,7745.5208,1242972167.22,3128.68,Ley 756 8% variable
12717,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,3,PLATANILLO,PLATANILLO,B,O,51.292,0.08,671.18,53.6944,8616675.9,3128.68,Ley 756 8% variable
12718,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,3,PUT-7,CUMPLIDOR,QB,G,4.3959,0.064,58.27,3.72928,51290,3128.68,Ley 756 8% variable
12719,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,3,PUT-7,CUMPLIDOR,B,O,52.2967,0.08,14113.97,1129.1176,184745814.16,3128.68,Ley 756 8% variable
12720,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,3,SURORIENTE,COHEMBI,QB,G,7.1131,0.064,11658.43,746.13952,16605046.69,3128.68,Ley 756 8% variable
12721,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,3,SURORIENTE,COHEMBI,B,O,45.3337,0.08012695,158935.52,12735.018464264,1806266765.82,3128.68,Ley 756 8% variable
12722,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,3,SURORIENTE,QUILLACINGA,QB,G,4.39,0.064,11367.22,727.50208,9992171.97,3128.68,Ley 756 8% variable
12723,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,3,SURORIENTE,QUILLACINGA,B,O,50.1761,0.08,24735.35,1978.828,310646235.46,3128.68,Ley 756 8% variable
12724,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,3,SURORIENTE,QUINDE,QB,G,6.7898,0.064,1529.95,97.9168,2080057.34,3128.68,Ley 756 8% variable
12725,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,3,SURORIENTE,QUINDE,B,O,47.0282,0.08,15600.85,1248.068,183635968.55,3128.68,Ley 756 8% variable
12726,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,4,PLATANILLO,PLATANILLO,QB,G,3.7766,0.064,3549.61,227.17504,2707490.5,3155.77,Ley 756 8% variable
12727,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,4,PLATANILLO,PLATANILLO,B,O,55.5146,0.08,104791.1,8383.288,1468679200.19,3155.77,Ley 756 8% variable
12728,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,4,PLATANILLO,PLATANILLO,QB,G,3.7766,0.064,1152.09,73.73376,878764.87,3155.77,Ley 756 8% variable
12729,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,4,PLATANILLO,PLATANILLO,B,O,55.5146,0.08,15799.76,1263.9808,221438450.92,3155.77,Ley 756 8% variable
12730,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,4,PUT-7,CUMPLIDOR,QB,G,4.8088,0.064,46.8,2.9952,45453.52,3155.77,Ley 756 8% variable
12731,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,4,PUT-7,CUMPLIDOR,B,O,58.594,0.08,9387.03,750.9624,138859847.13,3155.77,Ley 756 8% variable
12732,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,4,SURORIENTE,COHEMBI,QB,G,4.8838,0.064,12590.31,805.77984,12418799.23,3155.77,Ley 756 8% variable
12733,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,4,SURORIENTE,COHEMBI,B,O,45.3614,0.08010995,153298.39,12280.726357980499,1757987762.15,3155.77,Ley 756 8% variable
12734,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,4,SURORIENTE,QUILLACINGA,QB,G,4.8838,0.064,20735.58,1327.07712,20453110.87,3155.77,Ley 756 8% variable
12735,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,4,SURORIENTE,QUILLACINGA,B,O,53.5015,0.08,24781.37,1982.5096,334723805.39,3155.77,Ley 756 8% variable
12736,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,4,SURORIENTE,QUINDE,QB,G,4.8838,0.064,1670.98,106.94272,1648217.04,3155.77,Ley 756 8% variable
12737,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,4,SURORIENTE,QUINDE,B,O,50.1712,0.08,14422.58,1153.8064,182680745.37,3155.77,Ley 756 8% variable
12738,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,5,PLATANILLO,PLATANILLO,QB,G,3.6121,0.064,2133.55,136.5472,1629847.51,3304.49,Ley 756 8% variable
12739,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,5,PLATANILLO,PLATANILLO,B,O,58.1836,0.08,107592.68,8607.4144,1654922814.47,3304.49,Ley 756 8% variable
12740,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,5,PLATANILLO,PLATANILLO,QB,G,3.6121,0.064,697.05,44.6112,532485.8,3304.49,Ley 756 8% variable
12741,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,5,PLATANILLO,PLATANILLO,B,O,58.1836,0.08,20490.95,1639.276,315178882.52,3304.49,Ley 756 8% variable
12742,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,5,PUT-7,CUMPLIDOR,QB,G,4.6214,0.064,22.72,1.45408,22205.71,3304.49,Ley 756 8% variable
12743,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,5,PUT-7,CUMPLIDOR,B,O,56.576,0.08,6757.34,540.5872,101065385.73,3304.49,Ley 756 8% variable
12744,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,5,SURORIENTE,COHEMBI,QB,G,4.6933,0.064,13463.66,861.67424,13363673.69,3304.49,Ley 756 8% variable
12745,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,5,SURORIENTE,COHEMBI,B,O,50.6195,0.08033378,165347.32,13282.9752284696,2221864938.32,3304.49,Ley 756 8% variable
12746,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,5,SURORIENTE,QUILLACINGA,QB,G,4.6933,0.064,22031.54,1410.01856,21867925.55,3304.49,Ley 756 8% variable
12747,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,5,SURORIENTE,QUILLACINGA,B,O,44.9239,0.08,25422.46,2033.7968,301918310.82,3304.49,Ley 756 8% variable
12748,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,5,SURORIENTE,QUINDE,QB,G,4.6933,0.064,1559.94,99.83616,1548355.24,3304.49,Ley 756 8% variable
12749,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,5,SURORIENTE,QUINDE,B,O,40.6999,0.08,13871.87,1109.7496,149252900.89,3304.49,Ley 756 8% variable
12750,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,6,PLATANILLO,PLATANILLO,QB,G,3.7499,0.064,1673.7,107.1168,1309676.79,3260.52,Ley 756 8% variable
12751,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,6,PLATANILLO,PLATANILLO,B,O,49.7274,0.08,115743.61,9259.4888,1501307422.97,3260.52,Ley 756 8% variable
12752,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,6,PLATANILLO,PLATANILLO,QB,G,3.7499,0.064,367.7,23.5328,287726.64,3260.52,Ley 756 8% variable
12753,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,6,PLATANILLO,PLATANILLO,B,O,49.7274,0.08,15142.3,1211.384,196410388.25,3260.52,Ley 756 8% variable
12754,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,6,PUT-7,CUMPLIDOR,QB,G,4.8032,0.064,50.37,3.22368,50485.76,3260.52,Ley 756 8% variable
12755,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,6,PUT-7,CUMPLIDOR,B,O,48.243,0.08,8872.43,709.7944,111648718.54,3260.52,Ley 756 8% variable
12756,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,6,SURORIENTE,COHEMBI,QB,G,4.8781,0.064,8022.41,513.43424,8166244.74,3260.52,Ley 756 8% variable
12757,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,6,SURORIENTE,COHEMBI,B,O,42.4617,0.08,101819.02,8145.5216,1127724837.84,3260.52,Ley 756 8% variable
12758,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,6,SURORIENTE,QUILLACINGA,QB,G,4.8781,0.064,14487.74,927.21536,14747492.4,3260.52,Ley 756 8% variable
12759,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,6,SURORIENTE,QUILLACINGA,B,O,46.8003,0.08,15722.91,1257.8328,191936875.61,3260.52,Ley 756 8% variable
12760,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,6,SURORIENTE,QUINDE,QB,G,4.8781,0.064,1111.9,71.1616,1131835.37,3260.52,Ley 756 8% variable
12761,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,6,SURORIENTE,QUINDE,B,O,42.0792,0.08,9583.81,766.7048,105191954.55,3260.52,Ley 756 8% variable
12762,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,7,PLATANILLO,PLATANILLO,QB,G,4.4342,0.064,2409.8,154.2272,2192911.14,3206.6,Ley 756 8% variable
12763,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,7,PLATANILLO,PLATANILLO,B,O,49.1201,0.08,111564.36,8925.1488,1405786912.53,3206.6,Ley 756 8% variable
12764,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,7,PLATANILLO,PLATANILLO,QB,G,4.4342,0.064,825.6,52.8384,751293.5,3206.6,Ley 756 8% variable
12765,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,7,PLATANILLO,PLATANILLO,B,O,49.1201,0.08,14217.95,1137.436,179155852.46,3206.6,Ley 756 8% variable
12766,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,7,PUT-7,CUMPLIDOR,QB,G,6.1482,0.064,158.19,10.12416,199595.93,3206.6,Ley 756 8% variable
12767,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,7,PUT-7,CUMPLIDOR,B,O,49.347,0.08,21973.05,1757.844,278154361.54,3206.6,Ley 756 8% variable
12768,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,7,SURORIENTE,COHEMBI,QB,G,6.3327,0.064,14793.89,946.80896,19226315.34,3206.6,Ley 756 8% variable
12769,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,7,SURORIENTE,COHEMBI,B,O,41.9925,0.08047034,169580.63,13646.2109535142,1837505297.2,3206.6,Ley 756 8% variable
12770,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,7,SURORIENTE,QUILLACINGA,QB,G,6.3327,0.064,23809.21,1523.78944,30942732.27,3206.6,Ley 756 8% variable
12771,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,7,SURORIENTE,QUILLACINGA,B,O,48.2648,0.08,26252.83,2100.2264,325043444.79,3206.6,Ley 756 8% variable
12772,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,7,SURORIENTE,QUINDE,QB,G,6.3327,0.064,1494.48,95.64672,1942243.76,3206.6,Ley 756 8% variable
12773,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,7,SURORIENTE,QUINDE,B,O,41.6752,0.08,13513.15,1081.052,144467136.61,3206.6,Ley 756 8% variable
12774,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,8,PLATANILLO,PLATANILLO,QB,G,4.869,0.064,2016.7,129.0688,2143425.37,3410.73,Ley 756 8% variable
12775,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,8,PLATANILLO,PLATANILLO,B,O,45.8509,0.08,103207.94,8256.6352,1291214227.27,3410.73,Ley 756 8% variable
12776,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,8,PLATANILLO,PLATANILLO,QB,G,4.869,0.064,631.8,40.4352,671500.92,3410.73,Ley 756 8% variable
12777,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,8,PLATANILLO,PLATANILLO,B,O,45.8509,0.08,15413.19,1233.0552,192831386.8,3410.73,Ley 756 8% variable
12778,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,8,PUT-7,CUMPLIDOR,QB,G,4.7271,0.064,114.18,7.30752,117817.96,3410.73,Ley 756 8% variable
12779,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,8,PUT-7,CUMPLIDOR,B,O,45.286,0.08,16387.23,1310.9784,202491519.4,3410.73,Ley 756 8% variable
12780,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,8,SURORIENTE,COHEMBI,QB,G,4.8009,0.064,12572.77,804.65728,13175919.8,3410.73,Ley 756 8% variable
12781,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,8,SURORIENTE,COHEMBI,B,O,44.1677,0.08,146176.48,11694.1184,1761649934.67,3410.73,Ley 756 8% variable
12782,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,8,SURORIENTE,QUILLACINGA,QB,G,4.8009,0.064,25234.37,1614.99968,26444931.12,3410.73,Ley 756 8% variable
12783,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,8,SURORIENTE,QUILLACINGA,B,O,45.3943,0.08,28757.57,2300.6056,356197475.43,3410.73,Ley 756 8% variable
12784,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2019,8,SURORIENTE,QUINDE,QB,G,4.8009,0.064,1513.87,96.88768,1586494.27,3410.73,Ley 756 8% variable
