ITEM,Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Anio,Mes,Contrato,Campo,TipoProd,TipoHidrocarburo,PrecioHidrocarburoUSD,PorcRegalia,ProdGravableBlsKpc,VolumenRegaliaBlsKpc,RegaliasCOP,TrmPromedio,RegimenReg
1944,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,4,BUENAVISTA,BOLÍVAR,B,O,35.7029,0.08,926.11,74.0888,10520932.33,3977.39,Ley 756 8% variable
1945,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,5,BUENAVISTA,BOLÍVAR,QB,G,4.0267,0.064,33.76,2.16064,33567.16,3858.19,Ley 756 8% variable
1946,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,5,BUENAVISTA,BOLÍVAR,B,O,33.655,0.08,945.01,75.6008,9816565.97,3858.19,Ley 756 8% variable
1947,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,6,BUENAVISTA,BOLÍVAR,QB,G,3.8552,0.064,32.83,2.10112,29983.79,3701.6,Ley 756 8% variable
1948,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,6,BUENAVISTA,BOLÍVAR,B,O,16.6705,0.08,901.26,72.1008,4449161.76,3701.6,Ley 756 8% variable
1949,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,7,BUENAVISTA,BOLÍVAR,QB,G,3.9352,0.064,34.53,2.20992,31810.42,3657.87,Ley 756 8% variable
1950,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,7,BUENAVISTA,BOLÍVAR,B,O,24.6536,0.08,933.93,74.7144,6737719.43,3657.87,Ley 756 8% variable
1951,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,8,BUENAVISTA,BOLÍVAR,QB,G,3.8719,0.064,4829.73,309.10272,4527586.34,3783.03,Ley 756 8% variable
1952,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,8,BUENAVISTA,BOLÍVAR,B,O,28.8508,0.08,932.59,74.6072,8142886.5,3783.03,Ley 756 8% variable
1953,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,9,BUENAVISTA,BOLÍVAR,QB,G,3.7247,0.064,47.1,3.0144,42106.39,3750.22,Ley 756 8% variable
1954,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,9,BUENAVISTA,BOLÍVAR,B,O,25.8846,0.08,900.45,72.036,6992746.64,3750.22,Ley 756 8% variable
1955,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,10,BUENAVISTA,BOLÍVAR,B,G,3.9923,0.064,2323.89,148.72896,2276391.73,3833.79,Ley 756 8% variable
1956,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,10,BUENAVISTA,BOLÍVAR,QB,G,3.9923,0.064,1427,91.328,1397833.35,3833.79,Ley 756 8% variable
1957,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,10,BUENAVISTA,BOLÍVAR,B,O,25.8266,0.08,929.28,74.3424,7360920.57,3833.79,Ley 756 8% variable
1958,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,11,BUENAVISTA,BOLÍVAR,QB,G,3.8946,0.064,51.55,3.2992,47356.74,3685.63,Ley 756 8% variable
1959,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,11,BUENAVISTA,BOLÍVAR,B,O,27.2243,0.08,896.88,71.7504,7199341.63,3685.63,Ley 756 8% variable
1960,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,12,BUENAVISTA,BOLÍVAR,QB,G,4.2249,0.064,48.23,3.08672,45202,3466.13,Ley 756 8% variable
1961,BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),2020,12,BUENAVISTA,BOLÍVAR,B,O,35.3101,0.08,911.22,72.8976,8921893.13,3466.13,Ley 756 8% variable
1962,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CASANARE,LA GLORIA,B,O,50.1072,0.2,8141.46,1628.292,270157186.24,3311.19,Ley 141 20%
1963,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CASANARE,LA GLORIA,B,O,50.1072,0.2,611.14,122.228,20279392,3311.19,Ley 141 20%
1964,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CASANARE,LA GLORIA,B,O,50.1072,0.2,3333.55,666.71,110616828.34,3311.19,Ley 141 20%
1965,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.2,35370.59,7074.118,96367644.72,3311.19,Ley 141 20%
1966,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.12,35370.59,4244.4708,57820586.91,3311.19,ARTICULO 39 LEY 756
1967,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.2,4.42,0.884,12042.27,3311.19,Ley 141 20%
1968,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.12,4.42,0.5304,7225.41,3311.19,ARTICULO 39 LEY 756
1969,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.2,692.1,138.42,28780774.03,3311.19,Ley 141 20%
1970,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.12,692.1,83.052,17268464.77,3311.19,ARTICULO 39 LEY 756
1971,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.2,39830.73,7966.146,108519355.75,3311.19,Ley 141 20%
1972,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.12,39830.73,4779.6876,65111613.51,3311.19,ARTICULO 39 LEY 756
1973,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.2,4.98,0.996,13567.9,3311.19,Ley 141 20%
1974,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.12,4.98,0.5976,8140.84,3311.19,ARTICULO 39 LEY 756
1975,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.2,440.91,88.182,18335112.17,3311.19,Ley 141 20%
1976,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.12,440.91,52.9092,11001067.48,3311.19,ARTICULO 39 LEY 756
1977,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.2,1800301.93,360060.386,4904946652.3,3311.19,Ley 141 20%
1978,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.12,1800301.93,216036.2316,2942967991.66,3311.19,ARTICULO 39 LEY 756
1979,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.2,224.87,44.974,612660.87,3311.19,Ley 141 20%
1980,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.12,224.87,26.9844,367596.79,3311.19,ARTICULO 39 LEY 756
1981,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.2,10897.26,2179.452,453159346.81,3311.19,Ley 141 20%
1982,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.12,10897.26,1307.6712,271895608.19,3311.19,ARTICULO 39 LEY 756
1983,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.2,23075.79,4615.158,62870298.02,3311.19,Ley 141 20%
1984,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.12,23075.79,2769.0948,37722178.83,3311.19,ARTICULO 39 LEY 756
1985,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.2,2.88,0.576,7846.21,3311.19,Ley 141 20%
1986,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.12,2.88,0.3456,4707.96,3311.19,ARTICULO 39 LEY 756
1987,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.2,2230.02,446.004,92734724.74,3311.19,Ley 141 20%
1988,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.12,2230.02,267.6024,55640834.87,3311.19,ARTICULO 39 LEY 756
1989,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.2,372.08,74.416,1057029.92,3311.19,Ley 141 20%
1990,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.12,372.08,44.6496,634218.23,3311.19,ARTICULO 39 LEY 756
1991,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.2898,0.08870548,770552.15,68352.198330782,970898060.41,3311.19,Ley 756 8% variable
1992,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.2,1318.35,263.67,3745258.7,3311.19,Ley 141 20%
1993,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.12,1318.35,158.202,2247155.44,3311.19,ARTICULO 39 LEY 756
1994,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.2,7998.23,1599.646,337733922.75,3311.19,Ley 141 20%
1995,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.12,7998.23,959.7876,202640353.93,3311.19,ARTICULO 39 LEY 756
1996,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,63.7627,0.08,8030.09,642.4072,135631698.34,3311.19,Ley 756 8% variable
1997,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.2,142.57,28.514,405022.25,3311.19,Ley 141 20%
1998,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.12,142.57,17.1084,243013.57,3311.19,ARTICULO 39 LEY 756
1999,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.2898,0.08870548,295255.67,26190.7959300716,372023045.19,3311.19,Ley 756 8% variable
2000,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.2,465.49,93.098,1322395.91,3311.19,Ley 141 20%
2001,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.12,465.49,55.8588,793437.54,3311.19,ARTICULO 39 LEY 756
2002,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.2,3413.64,682.728,144144645.24,3311.19,Ley 141 20%
2003,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.12,3413.64,409.6368,86486787.42,3311.19,ARTICULO 39 LEY 756
2004,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,63.7627,0.08,3427.23,274.1784,57887399.03,3311.19,Ley 756 8% variable
2005,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.2,192.16,38.432,545900.84,3311.19,Ley 141 20%
2006,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.12,192.16,23.0592,327540.79,3311.19,ARTICULO 39 LEY 756
2007,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.2898,0.08870548,397959.35,35301.175162238,501429995.29,3311.19,Ley 756 8% variable
2008,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.2,632.34,126.468,1796394.42,3311.19,Ley 141 20%
2009,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.12,632.34,75.8808,1077836.9,3311.19,ARTICULO 39 LEY 756
2010,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.2,8135.54,1627.108,343531986.4,3311.19,Ley 141 20%
2011,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.12,8135.54,976.2648,206119192,3311.19,ARTICULO 39 LEY 756
2012,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,63.7627,0.08,8167.94,653.4352,137960044.45,3311.19,Ley 756 8% variable
2013,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.2,16.64,3.328,47271.59,3311.19,Ley 141 20%
2014,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.12,16.64,1.9968,28363.23,3311.19,ARTICULO 39 LEY 756
2015,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.2898,0.08870548,34463.24,3057.0782465551997,43423787.41,3311.19,Ley 756 8% variable
2016,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.2,54.33,10.866,154344.24,3311.19,Ley 141 20%
2017,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.12,54.33,6.5196,92606.63,3311.19,ARTICULO 39 LEY 756
2018,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.2,503.48,100.696,21259987.8,3311.19,Ley 141 20%
2019,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.12,503.48,60.4176,12755992.94,3311.19,ARTICULO 39 LEY 756
2020,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,63.7627,0.08,505.49,40.4392,8537945.05,3311.19,Ley 756 8% variable
2021,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.2,1416.3,283.26,4023522.09,3311.19,Ley 141 20%
2022,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.12,1416.3,169.956,2414113.3,3311.19,ARTICULO 39 LEY 756
2023,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.2898,0.08870548,2933105.61,260182.5410257428,3695722019.3,3311.19,Ley 756 8% variable
2024,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.2,4762.26,952.452,13528954.48,3311.19,Ley 141 20%
2025,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.12,4762.26,571.4712,8117372.86,3311.19,ARTICULO 39 LEY 756
2026,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.2,36629.7,7325.94,1546728748.58,3311.19,Ley 141 20%
2027,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.12,36629.7,4395.564,928037249.78,3311.19,ARTICULO 39 LEY 756
2028,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,63.7627,0.08,36775.57,2942.0456,621155306.99,3311.19,Ley 756 8% variable
2029,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.2,33.26,6.652,94486.97,3311.19,Ley 141 20%
2030,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.12,33.26,3.9912,56692.37,3311.19,ARTICULO 39 LEY 756
2031,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.2898,0.08870548,68868.22,6108.9885118456,86774167.34,3311.19,Ley 756 8% variable
2032,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.2,108.58,21.716,308461.09,3311.19,Ley 141 20%
2033,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.12,108.58,13.0296,185076.9,3311.19,ARTICULO 39 LEY 756
2034,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.2,655,131,27658083.98,3311.19,Ley 141 20%
2035,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.12,655,78.6,16594850.59,3311.19,ARTICULO 39 LEY 756
2036,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,63.7627,0.08,657.61,52.6088,11107317.33,3311.19,Ley 756 8% variable
2037,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.2,10.97,2.194,33682.67,3311.19,Ley 141 20%
2038,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.12,10.97,1.3164,20209.81,3311.19,ARTICULO 39 LEY 756
2039,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,G,4.6365,0.064,83041.27,5314.64128,81592139.61,3311.19,Ley 756 8% variable
2040,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,61.9224,0.2,289.79,57.958,11883524.03,3311.19,Ley 141 20%
2041,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,61.9224,0.12,289.79,34.7748,7130114.81,3311.19,ARTICULO 39 LEY 756
2042,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,O,61.9224,0.08,292.67,23.4136,4800649.98,3311.19,Ley 756 8% variable
2043,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.2,200.01,40.002,614123.73,3311.19,Ley 141 20%
2044,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.12,200.01,24.0012,368474.4,3311.19,ARTICULO 39 LEY 756
2045,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,G,4.6365,0.064,411717.63,26349.92832,404532859.16,3311.19,Ley 756 8% variable
2046,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,61.9224,0.2,2470.27,494.054,101299266.78,3311.19,Ley 141 20%
2047,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,61.9224,0.12,2470.27,296.4324,60779560.1,3311.19,ARTICULO 39 LEY 756
2048,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,O,61.9224,0.08,2494.79,199.5832,40921906.59,3311.19,Ley 756 8% variable
2049,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.2,390377.09,78075.418,1198639772.09,3311.19,Ley 141 20%
2050,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.12,390377.09,46845.2508,719183863.28,3311.19,ARTICULO 39 LEY 756
2051,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,61.9224,0.2,9120.61,1824.122,374012194.41,3311.19,Ley 141 20%
2052,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,61.9224,0.12,9120.61,1094.4732,224407317.26,3311.19,ARTICULO 39 LEY 756
2053,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,O,61.9224,0.08,9211.09,736.8872,151089016.53,3311.19,Ley 756 8% variable
2054,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.2,119681.97,23936.393999999997,367479477.72,3311.19,Ley 141 20%
2055,CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.12,119681.97,14361.8364,220487686.79,3311.19,ARTICULO 39 LEY 756
